716;429100002;LIMPEZA DE RIOS, PORTOS, CANAIS, BAIAS, LAGOS, LAGOAS, REPRESAS, AÇUDES E SIMILARES (OBRAS DE DRAGAGEM)
702;429280101;MONTAGEM DE ESTRUTURAS METALICAS
1413;429280102;SERVIÇO DE SOLDAGEM PARA CONSTRUÇÃO CIVIL
702;429280201;OBRAS DE MONTAGEM INDUSTRIAL
702;429950101;CONSTRUÇÃO DE INSTALAÇOES ESPORTIVAS E RECREATIVAS
705;429950102;MANUTENÇÃO DE INSTALAÇOES ESPORTIVAS (EXCETO EDIFICAÇOES)
702;429959901;OBRAS DE AÇUDES
715;429959902;OBRAS DE CONTENÇÃO DE ENCOSTAS
702;429959999;OUTRAS OBRAS DE ENGENHARIA CIVIL NAO ESPECIFICADAS ANTERIORMENTE
704;431180101;DEMOLIÇÃO DE EDIFÍCIOS E OUTRAS ESTRUTURAS
710;431180201;PREPARAÇÃO DE CANTEIRO E LIMPEZA DE TERRENO
702;431260001;PERFURAÇÕES E SONDAGENS
702;431340001;OBRAS DE TERRAPLENAGEM
702;431930001;SERVIÇOS DE PREPARAÇÃO DO TERRENO NÃO ESPECIFICADOS ANTERIORMENTE
702;432150001;INSTALAÇÃO ELETRICA
710;432150002;MANUTENÇÃO ELETRICA
702;432150003;OBRAS DE INSTALAÇÕES ELÉTRICAS EM EDIFICAÇÕES
702;432230101;INSTALAÇÕES HIDRÁULICAS, SANITÁRIAS E DE GÁS
1402;432230102;SERVIÇOS DE REPARO DE REDE PARA DISTRIBUIÇÃO DE GASES FLUIDOS E DIVERSOS
1401;432230103;SERVIÇOS DE INSTALAÇÃO, ALTERAÇÃO E MANUTENÇÃO DE REDE PARA DISTRIBUIÇÃO DE GASES FLUIDOS E DIVERSOS
1401;432230104;INSTALAÇÕES HIDRÁULICAS, SANITÁRIAS E DE GÁS (REPARAÇÃO OU MANUTENÇÃO)
702;432230201;INSTALAÇÃO DE SISTEMAS CENTRAIS DE AR CONDICIONADO, DE VENTILAÇÃO E REFRIGERAÇÃO
1401;432230202;MANUTENÇÃO DE SISTEMAS CENTRAIS DE AR CONDICIONADO, DE VENTILAÇÃO E REFRIGERAÇÃO
1406;432230203;INSTALAÇÃO DE EQUIPAMENTO DE AR CONDICIONADO
702;432230301;INSTALAÇOES DE SISTEMA DE PREVENÇÃO CONTRA INCENDIO
1401;432230302;MANUTENÇÃO DE SISTEMAS DE ALARME CONTRA INCENDIO
702;432910101;INSTALAÇÃO DE PAINEIS PUBLICITARIOS
1401;432910102;REPARAÇÃO OU MANUTENÇÃO DE ANUNCIOS LUMINOSOS OU NAO
1406;432910103;INSTALAÇÃO E MONTAGEM DE PLACAS OU PAINÉIS EM VEÍCULOS AUTOMOTORES E SIMILARES
1406;432910201;INSTALAÇÃO DE EQUIPAMENTOS PARA ORIENTAÇÃO À NAVEGAÇÃO MARÍTIMA, FLUVIAL E LACUSTRE
702;432910301;INSTALAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES
1401;432910302;MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES
702;432910401;MONTAGEM E INSTALAÇÃO DE SISTEMAS E EQUIPAMENTOS DE ILUMINAÇÃO E SINALIZAÇÃO EM VIAS PUBLICAS, PORTOS E AEROPORTOS
1401;432910402;MANUTENÇÃO DE REDE DE ILUMINAÇÃO PUBLICA E SINAIS LUMINOSOS (SEMAFOROS)
702;432910501;TRATAMENTOS TÉRMICOS, ACÚSTICOS OU DE VIBRAÇÃO
702;432919901;MONTAGEM DE ESTRUTURAS DE MADEIRAS
702;432919999;OUTRAS OBRAS DE INSTALAÇOES EM CONSTRUÇOES NAO ESPECIFICADAS ANTERIORMENTE
702;433040101;IMPERMEABILIZAÇÃO EM OBRAS DE ENGENHARIA CIVIL
706;433040201;INSTALAÇÃO DE PORTAS, JANELAS, TETOS, DIVISORIAS E ARMARIOS EMBUTIDOS DE QUALQUER MATERIAL
1413;433040202;EXECUÇÃO DE TRABALHOS DE CARPINTARIA EM OBRAS, RESIDENCIAS, LOJAS E ETC. QUANDO NAO REALIZADA PELO PRÓPRIO FABRICANTE
702;433040301;OBRAS DE ACABAMENTO EM GESSO E ESTUQUE
705;433040401;SERVIÇOS DE PINTURA DE EDIFÍCIOS EM GERAL
706;433040501;APLICAÇÃO DE REVESTIMENTOS E DE RESINAS EM INTERIORES E EXTERIORES
708;433040502;SERVIÇOS DE CALAFETAGEM
706;433040503;COLOCAÇÃO DE PAPEIS DE PAREDE
707;433040504;SERVIÇOS DE RASPAGEM, POLIMENTO E APLICAÇÃO DE RESINAS EM PISOS, PAREDES E TETOS
706;433040505;COLOCAÇÃO DE TACOS, CARPETES E OUTROS MATERIAIS DE REVESTIMENTO DE PISOS
702;433049901;OUTRAS OBRAS DE ACABAMENTO DA CONSTRUÇÃO
706;433049902;INSTALAÇÃO DE BALCOES,EQUIPAMENTOS PARA LOJAS COMERCIAIS, TOLDOS, PERSIANAS (POR CONTA DE TERCEIROS)
706;433049903;SERVIÇOS DE TEXTURIZAÇÃO EM PAREDES
705;433049904;TRATAMENTO DE TRINCAS E FISSURAS EM PAREDES
706;433049905;INSTALAÇÃO DE ESPELHOS POR CONTA DE TERCEIROS
710;433049906;SERVIÇOS DE MANUTENÇÃO E CONSERVAÇÃO DE IMÓVEIS
702;439160001;OBRAS DE FUNDAÇOES
9903;439160002;LOCAÇÃO DE BATE-ESTACAS E EQUIPAMENTOS DE PERFURAÇÃO
702;439160003;LOCAÇÃO DE BATE-ESTACAS E EQUIPAMENTOS DE PERFURAÇÃO COM OPERADOR
1711;439910101;ADMINISTRAÇÃO DE OBRAS SEM RESPONSABILIDADE TÉCNICA
702;439910102;ADMINISTRAÇÃO DE OBRAS COM RESPONSABILIDADE TÉCNICA
1406;439910201;MONTAGEM E DESMONTAGEM DE ANDAIMES E OUTRAS ESTRUTURAS TEMPORÁRIAS
702;439910301;OBRAS DE ALVENARIA
304;439910401;SERVIÇOS DE OPERAÇÃO E FORNECIMENTO DE EQUIPAMENTOS PARA TRANSPORTE E ELEVAÇÃO DE CARGAS E PESSOAS PARA USO EM OBRAS
702;439910501;PERFURAÇÃO E CONSTRUÇÃO DE POÇOS DE ÁGUA
702;439919901;CONSTRUÇÃO DE PLANTAS INDUSTRIAIS (INFRA-ESTRUTURA)
702;439919902;SERVIÇOS DE CONCRETAGEM
710;439919903;SERVIÇOS DE LIMPEZA DE FACHADAS COM JATEAMENTO DE AREIA, VAPOR, AGUA OU SEMELHANTES
702;439919999;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO NAO ESPECIFICADOS ANTERIORMENTE
1009;451290101;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE VEICULOS AUTOMOTORES
1005;451290102;INTERMEDIARIOS NA VENDA DE VEICULOS AUTOMOTORES, ATACADISTA E VAREJISTA
1005;451290202;CORRETORA DE VEICULOS (EM CONSIGNAÇÃO)
1401;452000101;SERVIÇOS DE MANUTENÇÃO E REPARAÇÃO MECÂNICA DE VEÍCULOS AUTOMOTORES
1412;452000201;SERVIÇOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEÍCULOS AUTOMOTORES
1401;452000301;SERVIÇOS DE MANUTENÇÃO E REPARAÇÃO ELÉTRICA DE VEÍCULOS AUTOMOTORES
1401;452000401;SERVIÇOS DE ALINHAMENTO E BALANCEAMENTO DE VEÍCULOS AUTOMOTORES
1401;452000501;SERVIÇOS DE LAVAGEM, LUBRIFICAÇÃO E POLIMENTO DE VEÍCULOS AUTOMOTORES, EXCETO LAVAGEM A SECO
1401;452000502;SERVIÇOS DE LAVAGEM AUTOMOTIVA A SECO
1401;452000601;SERVIÇOS DE BORRACHARIA PARA VEÍCULOS AUTOMOTORES
1401;452000701;SERVIÇOS DE MANUTENÇÃO E REPARAÇÃO DE ACESSORIOS PARA VEICULOS AUTOMOTORES
1406;452000702;SERVIÇOS DE INSTALAÇÃO DE ACESSÓRIOS PARA VEICULOS AUTOMOTORES
1411;452000703;SERVIÇOS DE CAPOTARIA
1411;452000801;SERVIÇOS DE CAPOTARIA
1009;453070601;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE PEÇAS E ACESSÓRIOS NOVOS E USADOS PARA VEÍCULOS AUTOMOTORES
1009;454210101;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE MOTOCICLETAS E MOTONETAS, PEÇAS E ACESSÓRIOS
1401;454390001;MANUTENÇÃO E REPARAÇÃO DE MOTOCICLETAS E MOTONETAS
1009;461170001;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE MATÉRIAS-PRIMAS AGRÍCOLAS E ANIMAIS VIVOS
1009;461250001;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE COMBUSTÍVEIS, MINERAIS, PRODUTOS SIDERÚRGICOS E QUÍMICOS
1009;461330001;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE MADEIRA, MATERIAL DE CONSTRUÇÃO E FERRAGENS
1009;461410001;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE MÁQUINAS, EQUIPAMENTOS, EMBARCAÇÕES E AERONAVES
1009;461500001;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE ELETRODOMÉSTICOS, MÓVEIS E ARTIGOS DE USO DOMÉSTICO
1009;461680001;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE TÊXTEIS, VESTUÁRIO, CALÇADOS E ARTIGOS DE VIAGEM
1009;461760001;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO
1009;461840101;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE MEDICAMENTOS, COSMÉTICOS E PRODUTOS DE PERFUMARIA
1009;461840201;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE INSTRUMENTOS E MATERIAIS ODONTO-MÉDICO-HOSPITALARES
1009;461840301;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE JORNAIS, REVISTAS E OUTRAS PUBLICAÇÕES
1009;461849901;OUTROS REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO ESPECIALIZADO EM PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE
1009;461920001;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE MERCADORIAS EM GERAL NÃO ESPECIALIZADO
1405;464430102;SERVIÇOS DE FRACIONAMENTO E ENVASAMENTO DE PRODUTOS FARMACEUTICOS DE USO HUMANO PRÓPRIOS
1405;464430202;SERVIÇOS DE FRACIONAMENTO E ENVASAMENTO DE PRODUTOS FARMACEUTICOS DE USO VETERINARIO PRÓPRIOS
1405;464430203;SERVIÇOS DE LIQUEFAÇÃO DE GAS PARA FINS DE TRANSPORTE EM VEICULOS DUTOS MOVEIS
1401;475120102;RECARGA DE CARTUCHOS PARA EQUIPAMENTOS DE INFORMATICA
1401;475120201;RECARGA DE CARTUCHOS PARA EQUIPAMENTOS DE INFORMÁTICA
407;477170201;COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, COM MANIPULAÇÃO DE FÓRMULAS
1407;478909913;COLOCAÇÃO DE MOLDURAS E CONGENERES
1601;491240201;TRANSPORTE FERROVIÁRIO DE PASSAGEIROS MUNICIPAL E EM REGIÃO METROPOLITANA
1601;491240201;TRANSPORTE FERROVIÁRIO DE PASSAGEIROS MUNICIPAL E EM REGIÃO METROPOLITANA
1601;491240201;TRANSPORTE FERROVIÁRIO DE PASSAGEIROS MUNICIPAL E EM REGIÃO METROPOLITANA
1601;491240201;TRANSPORTE FERROVIÁRIO DE PASSAGEIROS MUNICIPAL E EM REGIÃO METROPOLITANA
1601;491240301;TRANSPORTE METROVIÁRIO
1601;491240301;TRANSPORTE METROVIÁRIO
1601;491240301;TRANSPORTE METROVIÁRIO
1601;491240301;TRANSPORTE METROVIÁRIO
1601;492130101;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, MUNICIPAL
1601;492130101;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, MUNICIPAL
1601;492130101;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, MUNICIPAL
1601;492130101;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, MUNICIPAL
1601;492130102;TRANSPORTE RODOVIARIO DE PASSAGEIROS, REGULAR, MUNICIPAL URBANO - PRINCIPAL
1601;492130102;TRANSPORTE RODOVIARIO DE PASSAGEIROS, REGULAR, MUNICIPAL URBANO - PRINCIPAL
1601;492130102;TRANSPORTE RODOVIARIO DE PASSAGEIROS, REGULAR, MUNICIPAL URBANO - PRINCIPAL
1601;492130102;TRANSPORTE RODOVIARIO DE PASSAGEIROS, REGULAR, MUNICIPAL URBANO - PRINCIPAL
1602;492130103;TRANSPORTE RODOVIARIO DE PASSAGEIROS, REGULAR, MUNICIPAL URBANO - ALTERNATIVO PESSOA FISICA
1602;492130103;TRANSPORTE RODOVIARIO DE PASSAGEIROS, REGULAR, MUNICIPAL URBANO - ALTERNATIVO PESSOA FISICA
1602;492130103;TRANSPORTE RODOVIARIO DE PASSAGEIROS, REGULAR, MUNICIPAL URBANO - ALTERNATIVO PESSOA FISICA
1602;492130104;TRANSPORTE RODOVIARIO DE PASSAGEIROS, REGULAR, MUNICIPAL URBANO - ALTERNATIVO PESSOA JURIDICA
1602;492130104;TRANSPORTE RODOVIARIO DE PASSAGEIROS, REGULAR, MUNICIPAL URBANO - ALTERNATIVO PESSOA JURIDICA
1602;492130104;TRANSPORTE RODOVIARIO DE PASSAGEIROS, REGULAR, MUNICIPAL URBANO - ALTERNATIVO PESSOA JURIDICA
1603;492300101;SERVIÇO DE TAXI
1603;492300101;SERVIÇO DE TAXI
1603;492300102;SERVIÇO DE MOTO TAXI
1603;492300102;SERVIÇO DE MOTO TAXI
1603;492300201;SERVIÇO DE TRANSPORTE DE PASSAGEIROS - LOCAÇÃO DE AUTOMÓVEIS COM MOTORISTA
1603;492300201;SERVIÇO DE TRANSPORTE DE PASSAGEIROS - LOCAÇÃO DE AUTOMÓVEIS COM MOTORISTA
1603;492480001;TRANSPORTE ESCOLAR
1603;492480001;TRANSPORTE ESCOLAR
1603;492990101;TRANSPORTE RODOVIÁRIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL
1603;492990101;TRANSPORTE RODOVIÁRIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL
902;492990301;ORGANIZAÇÃO DE EXCURSÕES EM VEÍCULOS RODOVIÁRIOS PRÓPRIOS, MUNICIPAL
902;492990401;ORGANIZAÇÃO DE EXCURSÕES EM VEÍCULOS RODOVIÁRIOS PRÓPRIOS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL
1603;492999901;TRANSPORTE RODOVIARIO DE CARGAS EM GERAL, MUNICIPAL
1603;492999901;TRANSPORTE RODOVIARIO DE CARGAS EM GERAL, MUNICIPAL
1603;492999999;OUTROS TRANSPORTES RODOVIARIOS DE PASSAGEIROS NAO ESPECIFICADOS ANTERIORMENTE - MUNICIPAL
1603;492999999;OUTROS TRANSPORTES RODOVIARIOS DE PASSAGEIROS NAO ESPECIFICADOS ANTERIORMENTE - MUNICIPAL
1603;493020101;TRANSPORTE RODOVIÁRIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANÇAS, MUNICIPAL
1603;493020101;TRANSPORTE RODOVIÁRIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANÇAS, MUNICIPAL
1603;493020102;TRANSPORTE RODOVIÁRIO DE MEDICAMENTOS NÃO SUJEITOS A CONTROLE ESPECIAL, PRODUTOS PARA A SAÚDE E INSUMOS FARMACÊUTICOS (MUNICIPAL)
1603;493020102;TRANSPORTE RODOVIÁRIO DE MEDICAMENTOS NÃO SUJEITOS A CONTROLE ESPECIAL, PRODUTOS PARA A SAÚDE E INSUMOS FARMACÊUTICOS (MUNICIPAL)
1603;493020103;TRANSPORTE RODOVIÁRIO DE MEDICAMENTOS SUJEITOS A CONTROLE ESPECIAL (MUNICIPAL)
1603;493020103;TRANSPORTE RODOVIÁRIO DE MEDICAMENTOS SUJEITOS A CONTROLE ESPECIAL (MUNICIPAL)
1603;493020104;TRANSPORTE RODOVIÁRIO DE COSMÉTICOS E/OU SANEANTES (MUNICIPAL)
1603;493020104;TRANSPORTE RODOVIÁRIO DE COSMÉTICOS E/OU SANEANTES (MUNICIPAL)
1603;493020301;TRANSPORTE RODOVIARIO MUNICIPAL DE PRODUTOS PERIGOSOS
1603;493020301;TRANSPORTE RODOVIARIO MUNICIPAL DE PRODUTOS PERIGOSOS
1603;493020401;TRANSPORTE RODOVIARIO MUNICIPAL DE MUDANÇAS
1603;493020401;TRANSPORTE RODOVIARIO MUNICIPAL DE MUDANÇAS
1603;494000001;TRANSPORTE DUTOVIARIO
1603;494000001;TRANSPORTE DUTOVIARIO
1401;494000002;MANUTENÇÃO DE DUTOS DE TRANSPORTE
303;494000003;LOCAÇÃO E SUBLOCAÇÃO DE POSTES E CABOS
303;494000004;SERVIÇOS DE COMPARTILHAMENTO DE COMPUTADORES (ESCRITÓRIOS VIRTUAIS)
1603;495070001;TRENS TURÍSTICOS, TELEFÉRICOS E SIMILARES
1603;495070001;TRENS TURÍSTICOS, TELEFÉRICOS E SIMILARES
1603;501140101;TRANSPORTE MARÍTIMO DE CABOTAGEM - CARGA
1603;501140101;TRANSPORTE MARÍTIMO DE CABOTAGEM - CARGA
1603;501140201;TRANSPORTE MARÍTIMO DE CABOTAGEM - PASSAGEIROS
1603;501140201;TRANSPORTE MARÍTIMO DE CABOTAGEM - PASSAGEIROS
1603;502110101;TRANSPORTE POR NAVEGAÇÃO INTERIOR DE CARGA, MUNICIPAL, EXCETO TRAVESSIA
1603;502110101;TRANSPORTE POR NAVEGAÇÃO INTERIOR DE CARGA, MUNICIPAL, EXCETO TRAVESSIA
1603;502200101;TRANSPORTE POR NAVEGAÇÃO INTERIOR DE PASSAGEIROS EM LINHAS REGULARES, MUNICIPAL, EXCETO TRAVESSIA
1603;502200101;TRANSPORTE POR NAVEGAÇÃO INTERIOR DE PASSAGEIROS EM LINHAS REGULARES, MUNICIPAL, EXCETO TRAVESSIA
2001;503010101;NAVEGAÇÃO DE APOIO MARÍTIMO
2001;503010201;NAVEGAÇÃO DE APOIO PORTUÁRIO
2001;503010301;SERVIÇO DE REBOCADORES E EMPURRADORES
1603;509120101;TRANSPORTE DE PASSAGEIROS POR NAVEGAÇÃO DE TRAVESSIA, MUNICIPAL
1603;509120101;TRANSPORTE DE PASSAGEIROS POR NAVEGAÇÃO DE TRAVESSIA, MUNICIPAL
1603;509120102;TRANSPORTE DE CARGAS POR NAVEGAÇÃO DE TRAVESSIA, MUNICIPAL
1603;509120102;TRANSPORTE DE CARGAS POR NAVEGAÇÃO DE TRAVESSIA, MUNICIPAL
1603;509980101;TRANSPORTE AQUAVIÁRIO PARA PASSEIOS TURÍSTICOS
1603;509980101;TRANSPORTE AQUAVIÁRIO PARA PASSEIOS TURÍSTICOS
1603;509989901;OUTROS TRANSPORTES AQUAVIÁRIOS NÃO ESPECIFICADOS ANTERIORMENTE
1603;509989901;OUTROS TRANSPORTES AQUAVIÁRIOS NÃO ESPECIFICADOS ANTERIORMENTE
1603;511290101;SERVIÇO DE TAXI AEREO E LOCAÇÃO DE AERONAVES COM TRIPULAÇÃO MUNICPAL
1603;511290101;SERVIÇO DE TAXI AEREO E LOCAÇÃO DE AERONAVES COM TRIPULAÇÃO MUNICPAL
1603;511299901;OUTROS SERVIÇOS DE TRANSPORTE AEREO DE PASSAGEIROS NAO-REGULAR MUNICIPAL
1603;511299901;OUTROS SERVIÇOS DE TRANSPORTE AEREO DE PASSAGEIROS NAO-REGULAR MUNICIPAL
1603;512000001;TRANSPORTE AEREO DE CARGA MUNICIPAL
1603;512000001;TRANSPORTE AEREO DE CARGA MUNICIPAL
1104;521170101;ARMAZÉNS GERAIS - EMISSÃO DE WARRANT
1104;521170201;GUARDA-MÓVEIS
1104;521179901;DEPÓSITOS DE MERCADORIAS PARA TERCEIROS, EXCETO ARMAZÉNS GERAIS E GUARDA-MÓVEIS
1104;521179902;DEPÓSITOS DE MERCADORIAS DE USO VETERINÁRIO PARA TERCEIROS
1104;521250001;CARGA E DESCARGA
2201;522140001;CONCESSIONÁRIAS DE RODOVIAS, PONTES, TÚNEIS E SERVIÇOS RELACIONADOS
2003;522220001;TERMINAIS RODOVIARIOS E FERROVIARIOS
2003;522220002;OPERAÇÃO DE TERMINAIS RODOVIARIOS, FERROVIARIOS, METROVIARIOS E SERVIÇOS RELACIONADOS
2003;522220003;TERMINAIS RODOVIARIOS DE PASSAGEIROS (RODOVIÁRIA)
2003;522220004;TERMINAIS RODOVIARIOS DE CARGAS
1101;522310001;ESTACIONAMENTO DE VEÍCULOS
1101;522310002;SERVIÇO ESPECIAL DE GUARDA DE VEÍCULOS (ESTACIONAMENTO COMERCIAL COM PERMANÊNCIA DO USUÁRIO – DRIVE-IN) HORIZONTAL
1702;522900101;SERVIÇOS DE APOIO AO TRANSPORTE POR TÁXI, INCLUSIVE CENTRAIS DE CHAMADA
1414;522900201;SERVIÇOS DE REBOQUE DE VEÍCULOS
710;522909901;SERVIÇOS DE LIMPEZA DE LOCOMOTIVAS
1104;522909902;SERVIÇOS DE GUARDA-VOLUMES EM TERMINAIS RODOVIARIOS
1711;522909903;SERVIÇOS DE GESTAO DE TRÂNSITO E TRAFEGO
1711;522909904;SERVIÇOS DE GESTAO E OPERAÇÃO DE TRÂNSITO E TRAFEGO
1405;522909905;SERVIÇOS DE LIQUEFAÇÃO DE GAS PARA FINS DE TRANSPORTE EM VEICULOS DUTOS MOVEIS
1102;522909906;MONITORAMENTO E CONTROLE DE TRÂNSITO
1103;522909907;SERVIÇOS DE ESCOLTA NO TRANSPORTE RODOVIÁRIO DE CARGAS ESPECIAIS, INTRAMUNICIPAL
1702;522909999;OUTRAS ATIVIDADES AUXILIARES DOS TRANSPORTES TERRESTRES NAO ESPECIFICADAS ANTERIORMENTE
1711;523110101;ADMINISTRAÇÃO DA INFRA-ESTRUTURA PORTUÁRIA
2001;523110201;ATIVIDADES DO OPERADOR PORTUÁRIO
2001;523110301;GESTÃO DE TERMINAIS AQUAVIÁRIOS
1006;523200001;ATIVIDADES DE AGENCIAMENTO MARÍTIMO
1104;523970001;SERVIÇOS DE GUARDA-VOLUMES, NO TRANSPORTE HIDROVIARIO
1603;523970002;SERVIÇOS DE TRANSLADO DE PASSAGEIROS NO INTERIOR DAS INSTALAÇOES PORTUARIAS
1603;523970002;SERVIÇOS DE TRANSLADO DE PASSAGEIROS NO INTERIOR DAS INSTALAÇOES PORTUARIAS
1603;523970003;SERVIÇOS DE TRANSLADO DE PASSAGEIROS NO TRANSPORTE TERRESTRE, INTRAMUNICIPAL
1603;523970003;SERVIÇOS DE TRANSLADO DE PASSAGEIROS NO TRANSPORTE TERRESTRE, INTRAMUNICIPAL
2001;523970099;ATIVIDADES AUXILIARES DOS TRANSPORTES AQUAVIARIOS NAO ESPECIFICADAS ANTERIORMENTE
2001;523970101;SERVIÇOS DE PRATICAGEM
1104;523979901;SERVIÇOS DE GUARDA-VOLUMES, NO TRANSPORTE HIDROVIARIO
1603;523979902;SERVIÇOS DE TRANSLADO DE PASSAGEIROS NO INTERIOR DAS INSTALAÇOES PORTUARIAS
1603;523979902;SERVIÇOS DE TRANSLADO DE PASSAGEIROS NO INTERIOR DAS INSTALAÇOES PORTUARIAS
1603;523979903;SERVIÇOS DE TRANSLADO DE PASSAGEIROS NO TRANSPORTE TERRESTRE, INTRAMUNICIPAL
1603;523979903;SERVIÇOS DE TRANSLADO DE PASSAGEIROS NO TRANSPORTE TERRESTRE, INTRAMUNICIPAL
2001;523979999;ATIVIDADES AUXILIARES DOS TRANSPORTES AQUAVIARIOS NAO ESPECIFICADAS ANTERIORMENTE
2002;524010101;OPERAÇÃO DOS AEROPORTOS E CAMPOS DE ATERRISSAGEM
2002;524019901;ATIVIDADES AUXILIARES DOS TRANSPORTES AEREOS, EXCETO OPERAÇÃO DOS AEROPORTOS E CAMPOS DE ATERRISSAGEM
710;524019902;LIMPEZA DE AVIOES, AERONAVES
1101;524019903;SERVIÇOS DE ESTACIONAMENTO E HANGARAGEM DE HELICÓPTEROS
1104;524019904;SERVIÇOS DE GUARDA-VOLUMES, EM TERMINAIS AEREOS
710;524019905;MANUTENÇÃO DE INTERIOR DE AERONAVES (CARPETES E ESTOFADOS)
3301;525080101;COMISSARIA DE DESPACHOS
3301;525080201;ATIVIDADES DE DESPACHANTES ADUANEIROS
1005;525080301;AGENCIAMENTO DE CARGAS, EXCETO PARA O TRANSPORTE MARITIMO
1104;525080302;SERVIÇOS DE ACONDICIONAMENTO E AGRUPAMENTO DE CARGAS NO TRANSPORTE AEREO, FERROVIARIO E RODOVIARIO
1703;525080401;ORGANIZAÇÃO LOGÍSTICA DO TRANSPORTE DE CARGA
1703;525080501;OPERADOR DE TRANSPORTE MULTIMODAL - OTM
2601;531050101;ATIVIDADES DO CORREIO NACIONAL
2601;531050201;ATIVIDADES DE FRANQUEADAS E PERMISSIONÁRIAS DO CORREIO NACIONAL
2601;532020101;SERVIÇOS DE MALOTE NÃO REALIZADOS PELO CORREIO NACIONAL
2601;532020201;SERVIÇOS DE ENTREGA RÁPIDA
1010;532020202;ENTREGA DE JORNAIS E REVISTAS EM DOMICÍLIO SOB CONTRATO
901;551080101;HOTEIS E RESORTS
901;551080102;POUSADAS
1711;551080103;ADMINISTRADORA DE HOTEIS
901;551080104;SERVIÇOS DE SPA COM ALOJAMENTO
901;551080201;FLATS E APART-HOTÉIS
901;551080301;MOTÉIS
901;559060101;ALBERGUES, EXCETO ASSISTENCIAIS
901;559060201;CAMPINGS
901;559060301;PENSÕES (ALOJAMENTO)
901;559069901;OUTROS ALOJAMENTOS NÃO ESPECIFICADOS ANTERIORMENTE
901;559069902;HOSTEL
1710;562010201;SERVIÇOS DE ALIMENTAÇÃO PARA EVENTOS E RECEPÇÕES - BUFÊ
1405;562010202;SERVIÇOS DE PREPARAÇÃO DE ALIMENTOS COM INSUMOS FORNECIDOS PELO TOMADOR
1702;581150001;EDIÇÃO DE LIVROS
1711;581150002;GESTAO DE DIREITOS AUTORAIS DE OBRAS LITERARIAS
1003;581150003;INTERMEDIAÇÃO NA AQUISIÇÃO DE DIREITOS AUTORAIS DE OBRAS LITERARIAS
1702;581230001;EDIÇÃO DE JORNAIS
1702;581230101;EDIÇÃO DE JORNAIS DIÁRIOS
1702;581230201;EDIÇÃO DE JORNAIS NÃO DIÁRIOS
1702;581310001;EDIÇÃO DE REVISTAS
1702;581910001;EDIÇÃO DE CADASTROS, LISTAS E OUTROS PRODUTOS GRÁFICOS
1702;582120001;EDIÇÃO INTEGRADA À IMPRESSÃO DE LIVROS
1702;582210001;EDIÇÃO INTEGRADA À IMPRESSÃO DE JORNAIS
1702;582210101;EDIÇÃO INTEGRADA À IMPRESSÃO DE JORNAIS DIÁRIOS
1702;582210201;EDIÇÃO INTEGRADA À IMPRESSÃO DE JORNAIS NÃO DIÁRIOS
1702;582390001;EDIÇÃO INTEGRADA À IMPRESSÃO DE REVISTAS
1702;582980001;EDIÇÃO INTEGRADA À IMPRESSÃO DE CADASTROS, LISTAS E OUTROS PRODUTOS GRÁFICOS
1302;591110101;ESTÚDIOS CINEMATOGRÁFICOS
