"0963","MULTA DE OFICIO - CSLL - SIMPLES NACIONAL"
"0965","MULTA DE OFICIO - COFINS - SIMPLES NACIONAL"
"0966","MULTA DE OFICIO - PIS - SIMPLES NACIONAL"
"0968","MULTA DE OFICIO - CONTRIBUICAO PATR PREV - SN"
"0969","JUROS LANC OFICIO - IRPJ - SIMPLES NACIONAL"
"0970","R D Ativa - Parcelamento para Ingresso no Simples Nacional - 2009"
"0971","JUROS LANC OFICIO - IPI - SIMPLES NACIONAL"
"0972","JUROS LANC OFICIO - CSLL - SIMPLES NACIONAL"
"0973","JUROS LANC OFICIO - COFINS - SIMPLES NACIONAL"
"0974","JUROS LANC OFICIO - PIS - SIMPLES NACIONAL"
"0976","JUROS LANC OFICIO - CPP - SIMPLES NACIONAL"
"0977","JUROS PIS - RETENCAO NA FONTE - DIVIDA ATIVA"
"0978","MULTA ALIENACAO DO DOMINIO DIRETO - SPU"
"0979","JUROS ALIENACAO DO DOMINIO DIRETO - SPU"
"0981","MULTA CESSAO DE USO - SPU"
"0982","JUROS CESSAO DE USO - SPU"
"0984","MULTA INDENIZACAO- POSSE/OCUPACAO ILICITA-SPU"
"0985","JUROS INDENIZACAO- POSSE/OCUPACAO ILICITA-SPU"
"0986","R D ATIVA - RET CONTR PAGT PJ A PJ D PRIV DJE"
"0987","Pagamento/Parcelamento - Art. 2º da MP 449, de 2008"
"0988","MULTA RET CONT PG PJ PJ D PRIV - D ATIVA DJE"
"0989","JUROS RET CONT PG PJ PJ D PRIV - D ATIVA DJE"
"0990","JUROS - ITR P A ANTERIOR A 1997 -PARCELAMENTO"
"0991","IRRF-DIVERSOS"
"0992","R D Ativa - CSLL - Retenção na Fonte"
"0994","TJLP - ITR P A ANTERIOR A 1997 - PARCELAMENTO"
"0995","ITR P A 1997 E POSTERIOR - PARCELAMENTO"
"0996","MULTA - ITR P A 1997 E POSTERIOR  - PARCEL"
"0997","JUROS -ITR P A 1997 E POSTERIOR-PARCELAMENTO"
"0998","TJLP -ITR P A 1997 E POSTERIOR  -PARCELAMENTO"
"0999","CP DESCONTADA SEGURADO EMPREGADO/AVULSO-PARCE"
"1001","IRPJ - SIMPLES NACIONAL"
"1002","CSLL - SIMPLES NACIONAL"
"1003","IMPOSTO SOBRE PRODUCAO E CIRCULACAO"
"1004","COFINS - SIMPLES NACIONAL"
"1005","PIS - SIMPLES NACIONAL"
"1006","INSS - SIMPLES NACIONAL"
"1007","ICMS - SIMPLES NACIONAL"
"1008","IPI - SIMPLES NACIONAL"
"1009","Taxa de Fiscalização  Mercados Seguro, Capitalização e Previdência Privada"
"1010","ISS - SIMPLES NACIONAL"
"1011","IPI - IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS"
"1012","MULTA IRPJ - SIMPLES NACIONAL"
"1013","MULTA CSLL - SIMPLES NACIONAL"
"1014","MULTA COFINS - SIMPLES NACIONAL"
"1015","MULTA PIS - SIMPLES NACIONAL"
"1017","MULTA INSS - SIMPLES NACIONAL"
"1018","MULTA ICMS - SIMPLES NACIONAL"
"1019","MULTA IPI - SIMPLES NACIONAL"
"1020","IPI - Cigarros Contendo Tabaco"
"1021","MULTA ISS - SIMPLES NACIONAL"
"1023","JUROS IRPJ - SIMPLES NACIONAL"
"1024","JUROS TITULOS DE RENDA - SAE"
"1025","JUROS CSLL - SIMPLES NACIONAL"
"1026","JUROS COFINS - SIMPLES NACIONAL"
"1027","JUROS PIS - SIMPLES NACIONAL"
"1028","JUROS INSS - SIMPLES NACIONAL"
"1029","JUROS ICMS - SIMPLES NACIONAL"
"1030","JUROS IPI - SIMPLES NACIONAL"
"1031","JUROS ISS - SIMPLES NACIONAL"
"1032","JUROS IRPJ - SIMPLES NACIONAL - EXCED 1%"
"1033","JUROS CSLL - SIMPLES NACIONAL - EXCED 1%"
"1034","JUROS COFINS - SIMPLES NACIONAL - EXCED 1%"
"1035","JUROS PIS - SIMPLES NACIONAL - EXCED 1%"
"1036","JUROS IPI - SIMPLES NACIONAL - EXCED 1%"
"1037","OUTRAS RECEITAS IND. TRANSFORMACAO - CPESC"
"1038","IPI - Vinculado Importação"
"1039","R D Ativa - Recuperação de Recursos - Finor"
"1040","OUTROS SERVICOS - CPESC"
"1041","MULTA DIREITOS DE NATUREZA COMERCIAL"
"1042","JUROS DIREITOS DE NATUREZA COMERCIAL"
"1043","MULTA DE OFICIO - DIREITO NATUREZA COMERCIAL"
"1044","JUROS LANC OFICIO- DIREITO NATUREZA COMERCIAL"
"1045","R D Ativa - Recuperação de Recursos - Finam"
"1046","MULTA CSLL - RETENCAO NA FONTE - DIVIDA ATIVA"
"1047","MULTA-CP DESC SEGURADO EMPREGADO/AVULSO-PARCA"
"1048","R D A-RET PG PJ A  PJ -CSLL,COFINS PIS-DJE"
"1049","MULTA-RET PG PJ/PJ -CSLL,COFINS PIS D ATI-DJE"
"1050","JUROS-RET PG PJ/PJ -CSLL,COFINS PIS D ATI-DJE"
"1052","TAXA DE OCUPACAO DE IMOVEIS - SAE"
"1053","R D ATIVA - FUNCAFE LEILAO - DJE"
"1054","IRPF - Devolução Restituição Indevida - Tributário"
"1055","MULTA - FUNDAF - RESSARC REC RECINTO ALFAND"
"1056","JUROS - FUNDAF - RESSARC REC RECINTO ALFAND"
"1057","OUTRA RECEITA NAO IDENTIF ARRECADADA PELA RFB"
"1059","MULTA DE OFICIO - CONTRIBUICAO SEGURADOS"
"1060","JUROS LANC DE OFICIO - CONTRIBUICAO SEGURADOS"
"1061","MULTA DE OFICIO - CONTRIB EMPRESA/EMPREGADOR"
"1062","JUROS CSLL - RETENCAO NA FONTE - DIVIDA ATIVA"
"1063","JUROS LANC OFICIO- CONTRIB EMPRESA/EMPREGADOR"
"1064","MULTA DE OFICIO -CONT RISCO AMBIEN/APOS ESPEC"
"1065","R D Ativa - Produtos - Retido por Órgão Público"
"1067","JUROS LANC OF -CONT RISCO AMBIENT/APOSENT ESP"
"1068","Pagamento Unificado - Programa Minha Casa, Minha Vida (PMCMV)/Construção ou Reforma de Creches e Pré-Escolas"
"1069","MULTA DE OFICIO - CONTRIB TERC - SALARIO EDUC"
"1070","ITR - Exercício 1997 e Subsequentes"
"1071","JUROS LANC OF - CONTRIB TERC - SALARIO EDUC"
"1072","MULTA DE OFICIO - CONTRIB TERC - SENAR"
"1073","JUROS LANC OF -CONTRIBUICAO TERCEIROS - SENAR"
"1074","Regularização Depósitos Tributários - DJE"
"1079","TJLP-CP DESC SEGURADO EMPREGADO/AVULSO -PARC"
"1080","MULTA/CORREC MONET TAX DISTRIB PREMIO/LOTER"
"1081","CP TERCEIROS - CONTRIB OUTRA ENTIDADE FUNDO"
"1082","CONTR PREV DESCONTA SEGURADO-EMPREGADO/AVULSO"
"1083","MULTA - C PREV DESC SEGURADO EMPREGADO/AVULSO"
"1084","MULTA DE OFICIO - CONTRIBUICAO TERC - INCRA"
"1085","JUROS LANC OF -CONTRIBUICAO TERCEIROS - INCRA"
"1086","MULTA DE OFICIO -CONTR TERC -FUNDO AEROVIARIO"
"1087","JUROS LANC OF - CONTR TERC - FUNDO AEROVIARIO"
"1088","MULTA DE OFICIO -CONTRIBUICAO TERCEIROS-FDEPM"
"1089","IE - Imposto  Exportação - Cacau"
"1090","IPI - OUTROS"
"1091","JUROS LANC OF - CONTRIBUICAO TERCEIROS -FDEPM"
"1092","MULTA DE OFICIO - CONTRIB TERCEIROS - SENAT"
"1093","TRANSFERENCIAS DO EXTERIOR - FUNSET/MJ"
"1094","JUROS LANC OF - ONTRIBUICAO TERCEIROS - SENAT"
"1095","MULTA DE OFICIO - CONTRIB TERCEIROS - SEST"
"1096","JUROS LANC OF - CONTRIBUICAO TERCEIROS - SEST"
"1097","IPI - Maquinas, Aparelhos e Material de Transporte"
"1098","JUROS - C PREV DESC SEGURADO EMPREGADO/AVULSO"
"1099","CP DESCONTADA SEGURADO - CONTRIB INDIVIDUAL"
"1101","CONTRIB PREVID EMPRESA/EMPREGADOR - PARC"
"1102","MULTA DE OFICIO - CONTRIB TERCEIROS - SENAI"
"1103","JUROS LANC OF - CONTRIBUICAO TERCEIROS- SENAI"
"1105","TRANSFERENCIAS DE PESSOAS - FUNSET/MJ"
"1106","MULTA DE OFICIO - CONTRIB TERCEIROS - SESI"
"1107","Multa por Falta ou Atraso na Entrega da GFIP"
"1108","JUROS LANC OF - CONTRIBUICAO TERCEIROS - SESI"
"1109","MULTA DE OFICIO - CONTRIB TERCEIROS - SENAC"
"1110","JUROS LANC OF - CONTRIBUICAO TERCEIROS- SENAC"
"1111","MULTA DE OFICIO - CONTRIB TERCEIROS - SESC"
"1112","JUROS LANC OF - CONTRIBUICAO TERCEIROS - SESC"
"1113","IRPJ - Simples Nacional - Lançamento de Ofício"
"1114","MULTA OFICIO-CIDE-SEBRAE/APEX/ABDI"
"1115","JUROS OFICIO-CIDE-SEBRAE/APEX/ABDI"
"1116","MULTA DE OFICIO - CONTRIB TERCEIROS - SESCOOP"
"1117","JUROS LANC OF - CONTRIB TERCEIROS - SESCOOP"
"1118","R D Ativa - Medicamentos Adquiridos do Distribuidor ou Varejista - Retido por Órgão Público"
"1119","MULTA - CONT PREVID EMPRESA/EMPREGADOR - PARC"
"1120","SERV COMERC - FUNSET/MJ"
"1121","COBRANCA INTEGRADA"
"1122","MULTA - COBRANCA INTEGRADA"
"1123","JUROS - COBRANCA INTEGRADA"
"1124","PARCELAMENTO PARAMETRIZADO"
"1125","MULTA - PARCELAMENTO PARAMETRIZADO"
"1126","IRPF-SUPLEMENTAR-FVD DARF ELETRONICO"
"1127","JUROS - PARCELAMENTO PARAMETRIZADO"
"1128","MULTA DE OFICIO - GLOSA DE COMPENSACAO PREVID"
"1129","JUROS LANC OF - GLOSA DE COMPENSACAO PREVID"
"1130","MULTA DE OFICIO - CONTRIB SUJEITA RETEN PREV"
"1131","JUROS LANC OF - CONTRIB SUJEITA RETENCAO PREV"
"1132","VALOR A CLASSIF - DECOMP DEP DIV ATIVA - DJE"
"1133","OUTROS SERVICOS FUNSET/MJ"
"1134","Receita Dívida Ativa - Finsocial"
"1135","MULTA - CP DESC SEGURADO CONTRIB INDIVIDUAL"
"1136","Lei nº 11.941, de 2009 - PGFN - Débitos Previdenciários - Parcelamento de Dívidas Não Parceladas Anteriormente - art. 1º"
"1137","JUROS - CP DESC SEGURADO CONTRIB INDIVIDUAL"
"1138","CONTR PREVIDENCIARIA EMPREGADOR/EMPRESA"
"1139","MULTA -CONT PREVIDENCIARIA EMPRESA/EMPREGADOR"
"1140","JUROS -CONT PREVIDNCIARIA EMPRESA/EMPREGADOR"
"1141","CONTRIB ADICIONAL RISCO AMB/APOS ESPECIAL"
"1142","Receita Dívida Ativa - IOF"
"1143","MULTA - CONTRIB ADICIONAL RISCO AMB/APOS ESP"
"1144","JUROS - CONTRIB ADICIONAL RISCO AMB/APOS ESP"
"1145","CONTRIB COMERCIALIZ PROD RURAL SEGUR ESPECIAL"
"1146","TRANSF INST PRIVADAS FUNSET/MJ"
"1148","MULTA-CONTRIB COMERCIALZ PROD RURAL SEGUR ESP"
"1149","JUROS-CONTRIB COMERCIALZ PROD RURAL SEGUR ESP"
"1150","IOF - Operações de Crédito - Pessoa Jurídica"
"1151","CONTRIB RECEITA ESPETACULO DESPOR/PATROCINIO"
"1152","MULTA-CONTRIB RECEITA ESPET DESPOR/PATROCINIO"
"1153","JUROS-CONTRIB RECEITA ESPET DESPOR/PATROCINIO"
"1154","CONTRIBUICAO CONTRATACAO COOPERATIVA TRABALHO"
"1155","MULTA - CONTRIB CONTRATACAO COOPERAT TRABALHO"
"1156","JUROS - CONTRIB CONTRATACAO COOPERAT TRABALHO"
"1157","CP MULDI - MULTAS DIVERSAS PREVIDENCIARIAS"
"1158","MULTA E JUROS CONTRIBUICOES PREVIDENCIARIAS"
"1159","ADIC S/L GANHOS REND CAP-AMAPA"
"1160","CONTRIBUICOES PREVIDENCIARIAS"
"1161","ADIC S/L GANHOS REND CAP-RORAIMA"
"1162","CONTRIBUICAO SUJEITA RETENCAO PREVIDENCIARIA"
"1164","MULTA - CONTRIB SUJEITA RETENCAO PREVIDENC"
"1165","Lei nº 11.941/2009 - PGFN - Débitos Previdenciários - Parcelamento de Saldo Remanescente dos Programas Refis, Paes, Paex e Parcelamentos Ordinários - art. 3º"
"1166","IOF - DEMAIS OPERACOES"
"1167","IOF - IMP S/OPER CRED, CAMBIO E SEGURO"
"1168","JUROS - CONTRIB SUJEITA RETENCAO PREVIDENC"
"1169","IOF-CAMBIO"
"1170","CONTRIBUICAO TERCEIROS - SALARIO EDUCACAO"
"1171","Lei nº 11.941, de 2009 - PGFN - Débitos Previdenciários - Pagamento a Vista com Utilizaçao de Prejuízo Fiscal e Base de Cálculo Negativa da CSLL para Liquidar Multa e Juros"
"1172","MULTA - CONTRIB TERCEIROS - SALARIO EDUCACAO"
"1173","JUROS - CONTRIB TERCEIROS - SALARIO EDUCACAO"
"1174","R D Ativa - Pneus e Câmaras-de-Ar de Borracha Adquiridos de Fabricante ou de Importador - Retido por Órgão Público"
"1175","JUROS - CONT PREVID EMPRESA/EMPREGADOR - PARC"
"1176","CONTRIBUICAO TERCEIROS - INCRA"
"1177","IST-IMPOSTO SOBRE TRANSPORTES-PESSOAS"
"1178","MULTA - CONTRIBUICAO TERCEIROS - INCRA"
"1179","JUROS - CONTRIBUICAO TERCEIROS - INCRA"
"1181","CONTRIBUICAO TERCEIROS - SENAI"
"1182","MULTA - CONTRIBUICAO TERCEIROS - SENAI"
"1183","JUROS - CONTRIBUICAO TERCEIROS - SENAI"
"1184","CONTRIBUICAO TERCEIROS - SESI"
"1185","IULCLG-IMP S/ LUBR/COMB LIQ/GAS-OUT-INTERNOS"
"1186","MULTA - CONTRIBUICAO TERCEIROS - SESI"
"1187","Contribuição sobre Receita Concurso Prognósticos"
"1188","Lei nº 11.941, de 2009 - PGFN - Demais Débitos - Pagamento a Vista com Utilização de Prejuízo Fiscal e Base de Cálculo Negativa da CSLL para Liquidar Multa e Juros"
"1189","JUROS - CONTRIBUICAO TERCEIROS - SESI"
"1190","TAXA DE OCUPACAO DE IMOVEIS - FUNSEN"
"1191","CONTRIBUICAO TERCEIROS - SENAC"
"1192","MULTA - CONTRIBUICAO TERCEIROS - SENAC"
"1193","IULCLG-IMP S/ LUBR/COMB LIQ/GAS-OUT-IMPORTAD"
"1194","Lei nº 11.941, de 2009 - PGFN - Demais Débitos - Parcelamento de Dívidas Não Parceladas Anteriormente - art. 1º"
"1195","JUROS - CONTRIBUICAO TERCEIROS - SENAC"
"1196","CONTRIBUICAO TERCEIROS - SESC"
"1197","MULTA - CONTRIBUICAO TERCEIROS - SESC"
"1199","JUROS  - CONTRIBUICAO TERCEIROS - SESC"
"1200","CIDE - SEBRAE/APEX/ABDI"
"1201","FUNSEN - INDENIZACOES"
"1202","MULTA - CIDE - SEBRAE/APEX/ABDI"
"1203","JUROS - CIDE - SEBRAE/APEX/ABDI"
"1204","Lei nº 11.941, de 2009 - PGFN - Demais Débitos - Parcelamento de Saldo Remanescente dos Programas Refis, Paes, Paex e Parcelamentos Ordinários - art. 3º"
"1205","CONTRIBUICAO TERCEIROS - FDEPM"
"1206","IMPOSTO UNICO ENERGIA ELETRICA-PRINCIPAL"
"1207","MULTA - CONTRIBUICAO TERCEIROS - FDEPM"
"1208","JUROS - CONTRIBUICAO TERCEIROS - FDEPM"
"1209","CONTRIBUICAO TERCEIROS - FUNDO AEROVIARIO"
"1210","Lei nº 11.941, de 2009 - PGFN - Parcelamento de Dívida Decorrente de Aproveitamento Indevido de Créditos do IPI - art. 2º"
"1211","MULTA - CONTRIB TERCEIROS - FUNDO AEROVIARIO"
"1212","JUROS - CONTRIBO TERCEIROS - FUNDO AEROVIARIO"
"1213","CONTRIBUICAO TERCEIROS - SENAR"
"1214","R D Ativa - Máquinas, Tratores, Veículos para Transporte de Passageiros, de Mercadorias, de Usos Especiais e Chassis com Motores para Veículos Automóveis - Retido por Órgão Público"
"1215","TJLP - CONT PREVID EMPRESA/EMPREGADOR - PARC"
"1216","MULTA - CONTRIBUICAO TERCEIROS - SENAR"
"1217","JUROS - CONTRIBUICAO TERCEIROS - SENAR"
"1218","CONTRIBUICAO TERCEIROS - SEST"
"1219","MULTA - CONTRIBUICAO TERCEIROS - SEST"
"1220","JUROS - CONTRIBUICAO TERCEIROS - SEST"
"1221","CONTRIBUICAO TERCEIROS - SENAT"
"1222","IMPOSTO UNICO SOBRE MINERAIS-SUBST MIN-PRINC"
"1223","MULTA - CONTRIBUICAO TERCEIROS - SENAT"
"1224","JUROS - CONTRIBUICAO TERCEIROS - SENAT"
"1225","CONTRIBUICAO TERCEIROS - SESCOOP"
"1226","MULTA - CONTRIBUICAO TERCEIROS - SESCOOP"
"1227","FUNSEN - RESTITUICOES"
"1229","JUROS - CONTRIBUICAO TERCEIROS - SESCOOP"
"1230","R D Ativa - Querosene de Aviação Adquirido de Produtor ou Importador - Retido por Órgão Público"
"1232","CONTRIB PREV RISCO AMB/APOSENT ESPECIAL -PARC"
"1233","Lei nº 11.941, de 2009 - RFB - Débitos Previdenciários - Parcelamento de Dívidas Não Parceladas Anteriormente - art. 1º"
"1235","AFRMM - RESSARCIMENTO"
"1237","JUROS DE OFICIO - IPI VINCULADO A IMPORTACAO"
"1238","SEBRAE-DECOMP PRINCIPAL CIDE SEBRAE/APEX/ABDI"
"1239","SEBRAE - DECOMP. MULTA CIDE SEBRAE/APEX/ABDI"
"1240","Lei nº 11.941, de 2009 - RFB - Débitos Previdenciários - Parcelamento de Saldo Remanescente dos Programas Refis, Paes, Paex e Parcelamentos Ordinarios - art. 3º"
"1241","SEBRAE - DECOMP. JUROS CIDE SEBRAE/APEX/ABDI"
"1242","FUNSEN-OUTRAS RECEITAS CORRENTES"
"1243","APEX - DECOMP PRINCIPAL CIDE SEBRAE/APEX/ABDI"
"1245","APEX - DECOMP. DA MULTA CIDE SEBRAE/APEX/ABDI"
"1246","APEX - DECOMP DOS JUROS CIDE SEBRAE/APEX/ABDI"
"1247","ABDI - DECOMP PRINCIPAL CIDE SEBRAE/APEX/ABDI"
"1248","ABDI - DECOMP. DA MULTA CIDE SEBRAE/APEX/ABDI"
"1249","IMPOSTO UNICO MINER-CARVAO  MIN OUTROS-PRINC"
"1250","ABDI - DECOMP DOS JUROS CIDE SEBRAE/APEX/ABDI"
"1251","FGTS INDENIZACAO COMPENSATORIA PERDA EMPREGO"
"1253","FGTS - MULTA POR DESPEDIDA PELO EMPREGADOR"
"1254","FGTS-CONTR SOC-EMPREGADOR-DESP S/ JUSTA CAUSA"
"1255","FUNSEN-ALIEN OUTROS BENS MOVEIS"
"1256","Lei nº 11.941, de 2009 - RFB - Débitos Previdenciários - Pagamento a Vista com Utilização de Prejuízo Fiscal e Base de Cálculo Negativa da CSLL para Liquidar Multa e Juros"
"1257","IMPOSTO UNICO MINERAIS-CARVAO TERMO-PRINC"
"1258","IMPOSTO IMPORTACAO - LOJA FRANCA"
"1259","ALIENACAO DOMINIO DIRETO- LEI 13240/2015- SPU"
"1261","ALIENACAO DE IMOVEIS DOMINIAIS - SPU"
"1262","Lei nº 11.941, de 2009 - RFB - Demais Débitos - Pagamento a Vista com Utilização de Prejuízo Fiscal e Base de Cálculo Negativa da CSLL para Liquidar Multa e Juros"
"1263","IMPOSTO DE RENDA - GANHO DE CAPITAL - RERCT"
"1264","MULTA REG ESP REGULARIZ CAMBIAL/TRIB - RERCT"
"1265","MULTA E JUROS S/ MULTA INFRAC-PROD FITOSSAN."
"1266","MULTA - TUM - TAXA DE UTILIZACAO DO MERCANTE"
"1267","JUROS - TUM - TAXA DE UTILIZACAO DO MERCANTE"
"1268","OUTRAS RECEITAS CAPITAL-FUNSEN"
"1269","MULTA DE OFICIO- TUM-TAXA UTILIZACAO MERCANTE"
"1270","IOF LEI 8033/90 ART 1 INC I"
"1271","JUROS DE OFICIO- TUM-TAXA UTILIZACAO MERCANTE"
"1272","MULTA OFICIO-REG TRIB SIMPL-ART 67 L 10833/03"
"1273","MULTA E JUROS S/ MULTA INFRAC-FERTILIZANTES"
"1274","JUROS OFICIO-REG TRIB SIMPL-ART 67 L 10833/03"
"1275","TJLP - RET - PARCELAMENTO"
"1276","TJLP - CSRF - PARCELAMENTO"
"1277","TJLP - COSIRF - PARCELAMENTO"
"1278","TJLP - AFRMM - PARCELAMENTO"
"1279","Lei nº 11.941, de 2009 - RFB - Demais Débitos - Parcelamento de Dívidas Não Parceladas Anteriormente - art. 1º"
"1280","TRANSFERENCIAS INST PRIVADAS"
"1281","TRANSFERENCIAS INST PRIVADAS - FNS"
"1282","TJLP - CONDECINE - PARCELAMENTO"
"1283","IRRF-LEI 8021/90"
"1284","PARCELAMENTO - LEI 13.139/2015 - SPU"
"1285","Lei nº 11.941, de 2009 - RFB - Demais Débitos - Parcelamento de Saldo Remanescente dos Programas Refis, Paes, Paex e Parcelamentos Ordinários - art. 3º"
"1286","TJLP - TUM - PARCELAMENTO"
"1288","IMPOSTO RENDA- GANHO CAPITAL-REABERTURA RERCT"
"1289","MULTA-REABERTUR REG ESP REGUL CAMB/TRIB-RERCT"
"1290","RESTITUICOES - FNS"
"1291","Lei nº 11.941, de 2009 - RFB - Parcelamento de Dívida Decorrente de Aproveitamento Indevido de Créditos do IPI - art. 2º"
"1292","OUTRAS ALIENACOES IMOVEIS - LEI 9636/98 - SPU"
"1293","TJLP - SIMPLES FEDERAL - PARCELAMENTO"
"1294","PERMUTA DE IMOVEIS DA UNIAO - SPU"
"1296","FNMA-TRANSF INST PRIVADAS"
"1297","MULTA - COMPLEM CONTRIB PREVID- RECOLH MENSAL"
"1298","JUROS - COMPLEM CONTRIB PREVID- RECOLH MENSAL"
"1300","MULTA-PAGT UNIFIC-OBRA CRECHE/PRE-ESC-D ATIVA"
"1301","TAXAS"
"1302","TAXA PELO EXERC PODER POLICIA"
"1303","JUROS-PAGT UNIFIC-OBRA CRECHE/PRE-ESC-D ATIVA"
"1304","PGTO UNIF -CONT PREV/TERC/FGTS/IRRF-SEG ESPEC"
"1305","TJLP - OUTRAS CONTRIB PREVID - PARCELAMENTO"
"1306","MULTA -REC DIVERSA PGFN A CLASSIFICAR-D ATIVA"
"1307","JUROS -REC DIVERSA PGFN A CLASSIFICAR-D ATIVA"
"1308","FNMA-TRANSF EXTERIOR"
"1310","EMOLUMENTOS DE MINERACAO"
"1311","R D ATIVA- MULTA POR VIOLACAO AO CDC - DJE"
"1312","R D ATIVA- RESSARC FUNDO NACIONAL SAUDE - DJE"
"1313","R D ATIVA - PRODUTO- RETIDO POR ORG PUB - DJE"
"1314","R D ATIVA - PARCELAMENTO DE ARREMATACAO - DJE"
"1315","MULTA - RTU - IMPORTACAO"
"1316","JUROS - RTU - IMPORTACAO"
"1317","MULTA DE OFICIO - RTU - IMPORTACAO"
"1318","IPI - Simples Nacional - Lançamento de Ofício"
"1319","JUROS LANCADOS DE OFICIO - RTU - IMPORTACAO"
"1320","TAXA DE FISCALIZACAO DE TELECOMUNICACOES"
"1321","MULTAS - OUTRAS CONTRIB PREVID - PARCELAMENTO"
"1322","JUROS - OUTRAS CONTRIB PREVID - PARCELAMENTO"
"1323","FNMA-TRANSF PESSOAS"
"1324","CSLL - Simples Nacional - Lançamento de Ofício"
"1325","PGTO UNIFICADO -CONT PREV/TERC -OBRA-AFERICAO"
"1326","MULTA-PGT UNIFIC-CONT PREV/TERC-OBRA-AFERICAO"
"1327","JUROS-PGT UNIFIC-CONT PREV/TERC-OBRA-AFERICAO"
"1328","PGTO UNIF - CONTRIB PREV/TERC/FGTS/IRRF - MEI"
"1329","TAXA FISC TELEC - FUNCIONAMENTO"
"1330","Cofins - Simples Nacional - Lançamento de Ofício"
"1331","PGTO UNIFICADO-CONT PREV/TERC-OBRA-ANTECIPADO"
"1332","MULTA-PG UNI-CONT PREV/TERC/FGTS/IRRF-SEG ESP"
"1333","JUROS-PG UNI-CONT PREV/TERC/FGTS/IRRF-SEG ESP"
"1334","R D ATIVA -RECEITA DIVERSA PGFN A CLASSIFICAR"
"1335","OUTRAS CONTRIB PREVIDENCIARIAS - PARCELAMENTO"
"1336","FNMA   - JUROS TITULO RENDA"
"1337","TAXA DE INSPECAO E FISCAL. SEMENTES E MUDAS"
"1338","MULTA-C PREV RISCO AMB/APOSENT ESPECIAL- PARC"
"1339","MULTA DE OFICIO - ICMS - SIMPLES NACIONAL"
"1340","JUROS LANC OFICIO - ICMS - SIMPLES NACIONAL"
"1341","MULTA DE OFICIO - ISS - SIMPLES NACIONAL"
"1342","JUROS LANCADOS OFICIO- ISS - SIMPLES NACIONAL"
"1343","ICMS - SIMPLES NACIONAL- LANCAMENTO DE OFICIO"
"1344","ISS - SIMPLES NACIONAL - LANCAMENTO DE OFICIO"
"1345","Multa Atraso Entrega DCTF"
"1346","IRPJ - SIMPLES NACIONAL - LANCAMENTO OFICIO"
"1347","PIS - Simples Nacional - Lançamento de Ofício"
"1348","MULTA DE OFICIO - IRPJ - SIMPLES NACIONAL"
"1349","FNMA - OUTRAS RECEITAS"
"1351","IOF - LEI 8033/90 ART 1 INC II/V"
"1352","JUROS LANC OFICIO - IRPJ - SIMPLES NACIONAL"
"1353","TAXA REG LIC INST BEN PLANT TEX"
"1354","CSLL - SIMPLES NACIONAL - LANCAMENTO OFICIO"
"1355","MULTA DE OFICIO - CSLL - SIMPLES NACIONAL"
"1356","JUROS LANC OFICIO - CSLL - SIMPLES NACIONAL"
"1357","COFINS - SIMPLES NACIONAL - LANCAMENTO OFICIO"
"1358","MULTA DE OFICIO - COFINS - SIMPLES NACIONAL"
"1359","JUROS LANC OFICIO - COFINS - SIMPLES NACIONAL"
"1360","Contribuição Patronal Previdenciária - Simples Nacional - Lançamento de Ofício"
"1361","TAXA DE MIGRACAO - PASSAPORTE"
"1362","PIS - SIMPLES NACIONAL - LANCAMENTO DE OFICIO"
"1363","MULTA DE OFICIO - PIS - SIMPLES NACIONAL"
"1364","Alienação de Bens Imóveis - Lei nº 8.011/1990 e Lei nº 8.025/1990 - SPU"
"1365","JUROS LANC OFICIO - PIS - SIMPLES NACIONAL"
"1366","INSS - SIMPLES NACIONAL - LANCAMENTO OFICIO"
"1367","MULTA DE OFICIO - INSS - SIMPLES NACIONAL"
"1368","JUROS LANC OFICIO - INSS - SIMPLES NACIONAL"
"1369","IPI - SIMPLES NACIONAL - LANCAMENTO DE OFICIO"
"1370","TAXA DE INSPECAO E FISCAL. DE FERTILIZANTES"
"1371","MULTA DE OFICIO - IPI - SIMPLES NACIONAL"
"1372","JUROS LANC OFICIO - IPI - SIMPLES NACIONAL"
"1373","SIMPLES NACIONAL - LANCAMENTO DE OFICIO"
"1374","MULTA DE OFICIO - SIMPLES NACIONAL"
"1375","JUROS LANCAMENTO DE OFICIO - SIMPLES NACIONAL"
"1376","Multa por Falta ou Atraso na Entrega da DIF - Papel Imune"
"1377","CONTRIB EMPREGAD/TRABAL SEGURID"
"1378","FUNDAF - SERVICOS ADMINISTRACAO DE TERCEIROS"
"1379","MULTA - CONTRIB PREVID SOBRE RECEITA BRUTA"
"1381","JUROS - CONTRIB PREVID SOBRE RECEITA BRUTA"
"1382","Lei nº 11.941, de 2009 - PGFN - Débitos Previdenciários - Parcelamento de Dívidas Não Parceladas Anteriormente - Art. 1º - Depósito Judicial"
"1383","R D ATIVA - COFINS - RETENCAO NA FONTE - DJE"
"1384","MULTA COFINS - RET FONTE - DIVIDA ATIVA - DJE"
"1385","JUROS COFINS - RET FONTE - DIVIDA ATIVA - DJE"
"1386","R D ATIVA - PIS - RETENCAO NA FONTE - DJE"
"1387","MULTA PIS - RET NA FONTE - DIVIDA ATIVA - DJE"
"1388","TAXA DE INSPECAO S/ PROD ORIG ANIM"
